positive	좋 아요 해피 페렌츠 데이 
positive	이 도마 칼자국 안 나 고 좋 네요 우리 쓰 고 선물 주 려고 3 개 구매 ~~^^ 
positive	겨울 이 되 어 많이 민감 해 지 고 건조 해져서 크림 을 순하 고 보습 이 잘 되 는 것 으로 구매 하 고 싶 었 는데 주변 에서 일리 윤 아토 크림 이 가성 비 갑 이 라고 추천 받 아 구매 했 습니다 . 크 기 도 크 고 촉촉 하 고 세라 마이드 알갱이 들 도 살살 잘 펴 바르 니 잘 사라져서 좋 네요 , 배송 도 빠르 고 같이 보내 주 신 샘플 들 도 실용 적 이 고 여행 용 으로 좋 을 것 같 아서 너무 마음 에 듭니다 . 
negative	쌉니다 하지만 제품 의 질 은 그렇게 좋 지 않 습니다 ㅋㅋ 라텍스 는 비싼 거 사세요 
positive	쉐 이빙 폼 도 좋 고 칼날 도 괜찮 아요 
negative	입소문 이 좋 다길래 세트 는 부담 스럽 고 일단 하나 써 보 자 하 고 구매 했 는데 . .. 나 에게 는 정말 안 맞 는 듯 하 네요 . 들뜸 이 심하 고 균일 하 게 발리 지 도 않 네요 . 
negative	제품 포장 하 면서 최소한 뽁 뽁 이 라도 한 번 감 아야 하 는 거 아닌가요 ? 그냥 박스 에 아무런 충격 장치 없이 요렇게 . .. 박스 가 젖 을 정도 로 제품 이 . .. 반품 교환 귀찮 아서 그냥 쓰 는데 포장 에 신경 쓰 셔야 할 듯 요 . 
positive	쿠폰 적용 해서 저렴 하 게 샀 어요 ! 유니폼 입 는 직업 이 라 자주 신 는데 ㅎㅎ 밖 에서 사 는 거 보다 저렴 해요 ! ! 종종 살게요 ㅎㅎ 
negative	반품 할 생각 없 어서 구매 확정 했 는데 붙이 자 마 자 떨어지 고 깨지 네요 ㅠㅠ 터치 감 도 안 좋 아요 
negative	주문 하 구 나 서 일 주일 늦 게 옴 
negative	실리콘 풋 커버 ? 샀 는데 손바닥 보다 도 작 아서 깜짝 놀랐 어요 ㅋ 무지 쫀쫀하 고 발 에 는 잘 맞 네요 근데 2 켤레 에 이 정도 가격 이 면 넘 비싼 듯 -_- 다른 사이트 에 반값 도 안 하 는 거 있 던데 
negative	예쁜데 너무 비싸 네요 ~ 생각 보다 너무 작 아요 ~ 
negative	살짝 불량 이 와서 기분 나빴 는데 남편 이 알 아서 고쳐서 설치 했 네요 확인 좀 잘 해서 보내 주 세요 암막 은 잘 되 네요 색상 도 괜찮 은데 불량 이 와서 별 하나 했 네요 
negative	돈 만 날림 
negative	도마 는 삶 아야제 맛 아닌가요 ㅜ 식 세기 넣 었 는데 접 은 대로 휘 었 네요 ㅜ 슬퍼요 
negative	자석 이 약함 신분증 넣 는 포켓 에 신분증 넣 어면 뺄 수 가 없 슴 
positive	밑창 이 민자 임 신 기 . . 신기 . . 마무리 에 좀 더 신경 쓰 면 좋 겠 음다 
positive	잘 쓸게요 x j f f f f f g i g u u d r i h i c t f y d y r w y i i y f t d t c gfygifyfydiiutyfttdtdrugu 
positive	비닐 포장 이 없 는 것 빼 면 가격 도 착하 고 브랜드 양말 만큼 퀄리티 도 좋 아요 ~ 저번 에 투투 삭스 남성 용 양말 사고 만족 해서 이번 엔 여성 용 산 건데 확실히 좋 네요 ~ 쭉 양말 은 여기 서 구매 하 려고요 
positive	세일 해서 잘 샀어요 감사 합니다 
negative	비추 천 캔 터져서 배송 되 긴 처음 이 네요 
positive	우리 사랑 이 가 너무 좋 아 해요 ㅎㅎ 워낙 까다로운 애라 고양이 간식 세계 1 위 라도 긴가민가 햇 는데 역시 이건 우리 사랑 이 도 잘 먹 네요 . 이 간식 으로 불 가능 했 던 손 ! 훈련 도 가능 ㅋㅋ 원래 비싼 건데 행사 로 넘 싸 게 사 서 감사 해요 ㅎ 이제 밥 안 먹 구 이것 만 먹 는다 해서 좀 당황 스럽 디만 잘 먹 으니 뿌 듯해요 ♡ 
negative	다 깨져서 왔 어요 연락 주세 요 
negative	그렇 케 싼 가격 은 아니 듯 택배 표시 할 때 도 ㅠ 쪽 팔릴 펀 했 음 ㅠ 경비실 아저씨 가 아기 기저 궈 에요 물 어 보 네요 ㅠ 
positive	배송 빠르 고 좋 아요 ~ 배송 빠르 고 좋 아요 ~ 
positive	상 품평 좋 아서 구매 했 어요 ~ 아직 사용 은 안 했 는데 좋 은 상품 이 겠 죠 ~ 잘 슬 께요 ~ 
negative	Control 키가 불량 이 라 교환 받 으려고 했 는데 열 어서 보 니 FPCB 같 은 걸 고정 하 는 부분 이 부러져서 정상 적 이 지 않 더군요 재 조립 하 고 정상 적 으로 키 가 눌려서 그냥 쓰 려고요 . 
positive	진짜 싸 게 샀 어요 . 감사 합니다 . 미리 구매 결정 해요 
positive	아직 은 안 먹 네요 나이 땜 에 샀 는데 좀 먹 었 으면 좋 겠 어요 
positive	제 가 딱 필요 한 사이즈 숙면 하 겠 죠 ! 헌데 앞면 은 피그 먼 트 소재 인데 뒷면 은 면 이 더라구요 
negative	이거 산지 두 달 이 지나가 는데 아직 도 고무 냄새 가 심하 게 나 요 도대체 뭘로 만든 건지 . .. 냄새 때문 에 미치 겠 어요 
positive	무 향 이 고 양 도 많 고 바른 후 엔 촉촉 하 니 좋 네요 전 에 썼 던 로션 은 바른 후 에 도 건조 해서 애 가 엉덩이 를 계속 긁 고 흉 지 고 그랬 는데 세타 필로 바꾸 고서 긁 는 거 없 어 졌어요 보습 이 잘 되 서 좋 아요 
positive	딸아이 가 고른 팅커벨 이뻐요 머리 감기 고 양 갈래 로 따 주 고 싶 었 는데 머리숱 이 별루 없 어요 ㅠㅠ 
negative	아직 안 써 봤 어요 손등 에 그어 보 니 무척 부드럽 네요 소셜 에서 그동안 써온 싸구려 는 말라서 사용 할 때 눈 커플 이 아프 더라구요 이것 은 어떻 지 좋 아 질 것 같 은 느낌 버건 디 가 무척 이쁘 게 나왔 네요 ㅎ 
positive	생각 했 던 그 대로 에 요 ^^ 만족 ! !! 
negative	완전 사 기 . . 기종 선택 은 왜 하 나요 ? 갤 7 엣지 인데 , 앞면 만 가려 지 는 거 네요 
positive	넘 무겁 네요 다른 아기 띠 했 을 때 보다 어깨허리 가 더 아파요 ㅜㅜ 
positive	저렴 한 가격 완 죤 대 만족 
positive	8 . 7 kg 4 단계 사용 중 인데 좀 끼 는 거 같 아서 5 단계 주문 했어요 
positive	우와 쭈니 완전 롱 다리 네요 머리 를 집 에서 셀프 하 나 봅니다 쥐 파먹 스 ? 이 네요 딸내미 가 좋아합니다 
positive	생각 보다 작 은 데 괜찮 아요 . 귀엽 네요 . 싸 게 사 서 만족 
negative	장갑 이 부드러워 요 
positive	향 도 좋 구 맘 에 들 어요 
positive	11 . 5 키로 인 아들 쓰 려고 샀 어요 . .. 딱 맞 아요 . . 다음 단계 가 더 좋 을 듯 해요 . 
positive	비싸 지만 . . 아기 생각 해서 좋 은 거 찾 다가 구매 해요 잘 먹 어서 좋 네요 ㅎㅎ 
negative	저 . .. 뒤처리 테 잎 이 없 는 걸 모르 고 사 서 뜯어보 고 당황 . ... ㄷ ㄷ 예전 에 산 팬티 형 에 는 테 잎 이 있 었 는데 ㅠㅠ 그래도 싸 게 샀 으니 잘 쓸게요 ㅋㅋ 
negative	안 철제 프레임 에 매직 으로 글씨 가 쓰여 있 고 프레임 이 녹 ? 쓸 어 있 었 어요 . 당장 내일 떠나 야 해서 그냥 썼 지만 ㅜㅜ 
negative	신랑 이 사람 불러서 하 자는 거 돈아 낄 려고 여기저기 검색 해서 주문 했 고요 . 받 자마자 저 혼자 했 네요 . 첨 연장 써 보 고 한 거 라 헤매 긴 햇 는데 . 잘 쓰 고 있 어요 . 만족 해요 . 
negative	엄청 큼 ! !! 
positive	아기 가 2 개월 됐 는데 향도 넘 좋 고 처음 부터 요고 만 썼 더니 또 구매 하 게 돼 네요 . . 
positive	빠른 배송 , 저 렴 히 좋 은 상품 구매 했 습니다 ~ 
positive	적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 적극 추천 합니다 
positive	저렴 하 게 잘 삿 어 요양 도 많 구 좋 네요 ㅎㅎ 
negative	한 개 불량품 임 
negative	우리 아기 한텐 발진 이 생기 네요 ㅜㅜ 
negative	베이지 주문 했 는데 칙칙 한 카키 가 왔 어요 ;; 이색 도 저색 도 아닌 애매모호 한색 이 라 못 쓰 겠 어요 ㅠ 
negative	와 진짜 드럽 게 안 붙 어요 옆 에 곡선 부분 은 전혀 안 붙 어요 온 거 다 실패 했 습니다 그냥 돈 갖 다 버린 거 나 마찬가지 네요 ㅎㅎ 
positive	잘 사용 중 이 에요 
positive	좋 아야 
negative	사이즈 폭 이 너무 작 아요 
positive	3 M 장갑 믿 고 삽니다 잘 쓸 게요 
negative	신발 이 편하 지 가 않 네요 ㅜㅜ 
negative	괜히 삿 어요 . ... 붙이 니 속눈섭 이 너무 밑 으로 쳐 져서 . . 속눈썹 정말 잘 붙이 는데 이건 눈 에 잘 붙 지 도 않 고 너무 불편 하 네요 괜히 삿 어요 
positive	예뻐요 진작 구매 할껄 그랬 네요 
positive	너무 좋 은 것 같 아여 두툼 하 고 편해서 한 겨울 날 것 같 아 여 감사 
positive	폭신폭신 하 고 마음 에 듭니다 . 
negative	둥글 게 . .... 가 아니 라 길쭉 하 게 되 요 ㅠ 
negative	검정 색 장갑 이 벌써 구멍 이 났 네요 . 
positive	베이비 용 은 제 이튼 이 젤 좋 은 듯 해요 ! 배송 도 빠르 고 아기 도 좋 아 하 고 ~ 혼자 서 치카 치카 한다고 난리 랍니다 ~ 여행용 도 주 시 고 저렴 하 고 ~ 강추 합니다 ! 
positive	서비스 로 주 셨 던 작 은 그림 부터 칠 했 어요 하 다 보 면 시간 가 는 줄 모르 네요 ~ 한동안 집 에 있 어야 해서 뭘 해야 할지 몰랐 는데 한동안 의 취미 가 생긴 거 같 아요 ~ 
negative	지금 까지 가격 및 품질 만족 으로 7 - 8 대분 을 구입 하 였 습니다 . 허나 , 이번 에 받 은 제품 ( 쏘렌토 R ) 2 열 치수 불 일치 와 마감 처리 불량 이 심각 하 네요 . 더 중요 한 건 그걸 알 면서 도 사전 고지 와 연락 이 없이 판매 하 신 건 큰 실수 인 것 같 습니다 . 반품 하 라고 는 하 지만 , 무게 와 재 포장 과 그 시간 은 어떻게 보상 하 실 껀 가요 ? 덕분 에 이제 다른 업체 와 거래 토록 하 겠 습니다 . 더 욱 더 신뢰 있 는 믿 음 있 는 회사 가 되 길 바랍니다 . 
positive	이뻐요 아주 예쁨 좋 아요 
positive	여름 엔 프로 그립 1000 이 더 조 으 네요 ! 
negative	기대 를 많이 했었 는데 여러모로 실망 한 점 이 많 네요 . . 제품 부속 도 제대로 안 들 어 있 고 망은 구겨져 있 고 알미늄 은 휘어져 배송 되 었 네요 . . ㅠㅠ 
positive	예쁜데 , 조금 빡빡 한 듯 해서 아쉬워 요 
negative	꿀 냄새 가 너무나 요 ~~ ㅠㅠ 저 처럼 꿀 안 좋아하 는 분 들 은 생각 해 보 시 는 게 좋 을 듯 해요 ㅎㅎ 보습 력 은 좋 습니다 
positive	완전 이뻐요 싸 게 잘 샀어요 ~~ 
negative	상품 배송 시 좀 더 세심 한 주의 가 필요 하 겠 네요 . 
negative	크 음 ~ 별로 네요 . 그렇게 전혀 안 싸 요 그냥 추천 해 드리 고 싫 으네 요 그냥 잘 생각 하 시 고 선택 하 세요 길 게 적 을 정도 로 할 말 없 는데 ㅡㅡ 
negative	싼 게 비지떡 자꾸 벗겨 져요 
negative	기모 바지 가 아니 구 춘추 츄리닝 바지 입니다 
negative	택배 받 고 신나 서 착용 다섯 시간 만 에 뚝 끊 어 졌 어요 . 글루 건 대충 쏘 고 만들 었 나 봐요 글루 건 다시 쏴서 붙여 도 소용 없 을 것 같 아서 에폭시 로 붙였 어요 고무줄 은 한 쪽 만 쭉쭉 늘어나 고 ㅜ 배송 도 택배 배송 완료 떴 는데 다음 날 오 고 같 은 날 주문 한 것 중 에 제일 늦 게 왔 어요 싼 게 비지떡 . 택배 받 고 신나 서 착용 다섯 시간 만 에 뚝 끊 어 졌 어요 . 글루 건 대충 쏘 고 만들 었 나 봐요 글루 건 다시 쏴서 붙여 도 소용 없 을 것 같 아서 에폭시 로 붙였 어요 고무줄 은 한 쪽 만 쭉쭉 늘어나 고 ㅜ 배송 도 택배 배송 완료 떴 는데 다음 날 오 고 같 은 날 주문 한 것 중 에 제일 늦 게 왔 어요 싼 게 비지떡 . 
positive	굿 굿 조아 요 ㅎㅎ 
negative	진짜 재고 처리 사이트 서 하 지 마세요 진짜 여러 가지 브랜드 다 봤 지만 유통 기간 얼마 안 남 은 걸 너무 당당 하 게 파 시 네요 퍼프 불량 보내 준 건 물건 자체 가 다른 거 네요 . . 진짜 아무리 제품 좋 은 거 라도 조성아 꺼 는 믿 고 거 를 래요 
positive	아기 가 엄청 잘 먹 어요 첫째 도 같이 ㅠ 오프라인 보다 저렴 해서 일 주일 에 한 번 씩 사 네요 좋 아요 
negative	장갑 하나 가 찢어져서 왔 네요 . 귀차 니즘 남편 이 귀찮 다고 그냥 버리 고 말 라네요 . 돈 아까워 . .. 
positive	제 가 좋 아 하 는 꿀 꽈베기라 역시 바삭 하 고 신선 한 맛 잘 먹 겠 습니다 
positive	잘 받 았 습니다 . 주문 한 대로 4 박스 잘 도착 
positive	스 푸 니 쓰 다가 쓰 니 너무 가볍 고 부드럽 고 좋 아요 첨 부터 쓸 껄 스 푸 니 산 걸 후회 하 는 중 ㅜ 
positive	뭐 다 똑같 죠 
positive	아기 세탁 에 딱 좋 으 네요 물론 성인 빨래 도 되 요 
negative	7 중 날 이 라 기대 하 고 샀 는데 . .. 날 이 많 다고 좋 은 건 아닌 것 같 네요 . . 질레트 가 왜 비싼지 알 게 하 는 상품 . .. 
positive	주문 한 제품 이 제 가 원 하 는 컬러 가 안 나오 면 어떻하 지 하 는 걱정 으로 기다렸 는데 다행이 도 제 가 생각 한 컬러 에 잘 어울리 게 설치 했 네요 . 
positive	두 달 전 에 사 서 짐 발 입히 고 후기 남겨 여 절대 후회 안함 상품 넘 좋 구 여 . 시원 하 니 잘 입히 고 있 어여 ^^ 
positive	처음 엔 울 더니 지금 은 잘 잡 니다 ~ 열 이 많 아서 땀 이 많 은데 좀 시원 하 게 자 는 것 같 아서 좋 네요 ~ 두 개 는 살 껄 그랬 어요 매일 빨 려고 하 니 귀찮 네요 ~ ㅎㅎ 
positive	이 가격 에 이 퀼 리티 
negative	저렴 하 게 많이 구매 ? d 어요 
positive	좋 아요 ~ 
negative	장 단지 통이 너무 쫍 아서 올라가 질 안 해 반품 할려다가 그냥 입 어요 
negative	아니 집 에 있 는 거 랑 안 맞 을 수 가 있 나요 ? 제대로 돌려서 꼈 는데 물 이 다 세 나와요 . .. 
positive	양치 하 고 나 면 스케일링 후 처럼 입안 이 상쾌 합니다 아주 좋 아요 ! 
positive	배송 은 좀 늦 었 지만 만족 해용 ~~ 요즘 소독 제 구하 기 도 어려운데 지난번 에 대용량 으로 사 서 잘 쓰 고 있 어요 ~~ 아직 리필 까지 는 안 쓰 고 있 어요 용량 넉넉히 사 길 잘 한 거 같 아요 
positive	친구 에게 선물 했 는데 웃음 과 동시 에 너무나 좋 아 하 네요 . 감사 해요 , 번창 하 세요 . 
positive	좋 아요 ! ., 라인 이 부드러워서 너무 좋 음 
negative	배송 은 대각 느리 고 제품 은 너무 엉망 이 고 바늘 질 도 엉망 이 네요 바늘 질 에 신경 많이 써야 겠 어요 아무튼 제품 받 고 너무 싫 망했 네요 
positive	이 신발 은 위 에서 나 앞 에서 봤 을 때 보다 옆모습 이 훨씬 이 뿌 네요 . 받 아서 신 어 보 고 알 았 는데 바닥 감 진짜 굿 입니다 . . ㅋㅋ 완전 스펀지 깔 고 신 은 기분 들 어요 ~ 잘 신 을께요 ㅋㅋ 
positive	발림 성 이 약간 않 좋 아요 
negative	사이즈 오 배송 으로 교환 신청 했 는데 또 똑같 은 사이즈 로 오 배송 또 교환 신청 하 기 번거로워서 걍 신 는데 아 정말 좀 그러 네요 ㅠㅠ 두 번 째 도 잘못 보내 기 가 쉽 지 않 은데 . .... 
negative	향도 너무 이상 하 고 , , ㅠㅠ 발향 도 잘 안 되 고 , , 왜 샀 는지 를 모르 겟 어요 
negative	최악 이 네요 모서리 들떠서 터치 안 되 고 요 제대로 안 붙여서 그런 건가 싶 어 배치 를 다시 해도 모서리 들떠서 버렸 습니다 
negative	보이 시 나요 ? ? 양 사이드 에 2 ㎜ 씩 들떠서 먼지 가 끼 기 시작 합니다 . 아마 라운드 된 곡면 을 따라가 지 못해서 그런 거 같 아요 . 다른 문제 는 없 고 ? 터치 감 도 좋 아서 몇 달 쓰 다 갈 아야 겠어요 . 
positive	조카 가 원해서 구입 했 어요 . 토미 카 수집광 입니다 . 없 는 제품 이 라 구입 했 어요 . 좋 아 합니다 . 
positive	잘 받 았 고 뒤 에 실리콘 이 있 어서 신 기편 해요 
negative	ㅡㅡ애기 발진 심하 게 상 겻 어요 ㅜ생전 발진 안 생기 는 아인데 . . 
positive	창고 에 달 려고 삿 는데 저렴 한 가격 에 품질 도 괜찮 아요 
positive	자주 사 먹 는데 맛 았 어요 누린 네 도 안 나 고 좋 아요 
positive	일단 장점 은 미세 조정 이 가능 하 다는 거 예요 . 단 사용 에 대한 설명서 가 자세 하 지 않 더군요 . 물 채우 는 데 잠금 장치 가 걸려 있 는데 그걸 몰라서 처음 에 는 고장난 줄 알 았 어요 
positive	반짝반짝 이쁘 네요 . 저렴 하 게 구입 했 어요 ~ 
positive	매번 쓰 는 거 라 좋 아요 
negative	차 가 하나 는 ㅇ겐찬코 하나 는 불량 왔음 본네트 가 헐 랭 헐 랭 거림 . . 라이트 븐 분 잘 떨어짐 . ㅈ 두 대 다 떨어짐 . 
positive	good one 
positive	맘 에 딱 듭니다 
negative	끝 부분 이 다 긁히 고 더럽 고 . . 중고 를 사 도 이것 보단 나을 듯 
positive	평 이 좋 아서 구매 했 는데 매우 만족 스럽 습니다 배송 도 안 전하 게 금방 왔 구요 닭갈비 양 도 많 고 맛있 네요 양념 이 넉넉 해서 야채 넣 고 해 먹 으니 좋 네요 담 에 또 구매 해야 겠 어요 추천 
negative	통이 많이 넓 어요 . 
positive	빠른 배송 감사 합니다 . P . T 받 을 때 사용 할려고 샀 어요 . 아령 이나 덤벨 들 때 사용 하 는 데 좋 아요 . 
positive	배송 빨라요 ^^ 아직 써 보 진 않 았 지만 . . 좋 을 둣 
negative	터진 게 5 개 나 되 네요 . 가방 안 에 과자 범벅 되 고 난리 도 아니 에요 . 교환 해 주 세요 
negative	가장 자리 마무리 부분 이 영 마음 에 안 드 네요 
negative	제품 은 좋 아요 인정 1 + 1 은 따로 본사 에 신청 해야 된다는 건 사 기 아님 ? 처음 부터 본사 에 신청 하 면 받 을 수 있 으며 배송 은 하나 만 됩니다 쓰 던지 . 팔 기 위한 상술 아님 ? 
positive	큰 애 보 솜 이 로 키우 고 둘째 도 보 솜 이 로 키우 고 있 어요 . 기저귀 선물 들어온 게 많 아서 일단 두 박스 만 주문 했 고 집 에 있 는 기저귀 다 써 갈 때 쯤 재 주문 하 려 구용 . 쭈욱 ~ 보 솜 이 로 가 야죠 ㅎ 
positive	너무 예쁘 요 ♡ 
positive	스테이크 소스 에 볶 아 주 니 맛있 고 편리 하 네요 가격 도 너무 저렴 하 고 . . 감사 합니다 ^^ 
negative	사진 보다 더 싸구려 같 아 롱 패딩 착용 시 에 만 사용 해야 겠 어요 
positive	생각 했 던 것 보다 크 고 맘 에 들 어요 ^^ 
negative	대형 도 같이 샀 는데 대형 은 유통 기한 지났 다고 16 개 짜리 두 개 로 보내 주 셨 어요 . 그런데 중형 은 주문 한 대로 36 개 짜리 가 왔 는데 유통 기한 이 짧 아요 2 년 전 제조 일 이 에요 
negative	가볍 고 튼튼 하 고 세련 된 디자인 이 네요 
negative	4 Kg 짜리 를 주문 했 는데 왜 2 Kg 2 개 를 보내 나요 ? ? 그럼 이렇게 배송 간다고 미리 말 이 라도 했 으면 주문 을 안 했 죠 . 2 Kg 짜리 는 불편 해서 일부러 4 kg 만 시키 는데 ㅡㅡ 
positive	항상 만족 하 며 구매 합니다 ~~~~ 
negative	배송 은 빠르 나 제품 의 질 은 별로 네요 . .. 
positive	배송 빠르 구 좋 습니당 
positive	배송 완전 빠르 고 조 아용 
positive	넘 편하 다고 엄마 가 그러 시 네요 ㅎ 제 꺼 샀 는데 엄마 가 편하 다고 해서 엄마 꺼 하나 더 샀 는데 사이즈 도 맞 고 좋 습니다 . 
negative	회색 그냥 그럼 검은색 . .. 다이소 이 천 원 짜리 보다 못함 택배 가 너무너무 너무너무 늦 게 옴 
negative	별 은 왜 설정 해야 하나 ? 하나 도 아까운 데 ! 이게 불량 이 아니 면 뭐 가 불량 인지 고작 배송 비 몇 천 원 에 고객 잃 고 양심 팔 아 부자 되 기 를 바람 . 사이트 측 에서 판매 자 페널티주고 손실 된 배송 비 포인트 로 보존 해 줌 . 베스트 컴퍼니 ? 베스트 가 뭔 뜻 인지 는 아 는가 몰라 . 워스트 로 개명 하 는 게 나을 듯 . 
positive	하루 만 에 도착 하 고 완전 빠르 네요 . 저렴 하 게 잘 샀 습니다 . 커피 는 줄일 수 가 없 네요 ㅎ 
positive	평 이 다 좋 은 이유 가 있 네요 신선 하 고 맛 납니다 고민 하 시 지 말 구 꼭 드셔 보 세요 저 알 바 아닙니다 ㅎㅎ 
positive	늘 구매 하 는 브랜드 입니다 ~ 냥 이 가 구내염 때문 에 전발 치 를 해서 알갱이 가 작 은 사료 위주 로 구매 해요 맨날 같 은 것 만 먹이 면 영양분 이 안 좋 을 가바 베네 시리즈 별 로 돌려서 먹이 기 도 하 구요 ㅎㅎ 사은품 도 늘 많이 주 셔서 좋 습니다 
negative	아주 좋 은 것 같 지 는 않 아 보 입니다 . 처음 구매 해 본 거 라 마트 에서 사 는 거 랑 비교 해 볼 필요 는 있 어 보 입니다 . 
positive	쿤 달 핸드크림 중 에 베이비파우더 향 을 써 보 고 는 마음 에 들 어서 이번 에 는 3 개 가 한 세트 에 들 어 있 는 쿤 달 핸드크림 세트 를 구매 했 어요 . 많 은 향 중 에서 제 가 고른 건 웨딩 부케 . 일단 하나 만 뜯 어서 향 부터 맡아봤 는데 향 이 너무 좋 아요 ! 그리고 곤조 한 손 에 바르 자마자 사르륵 부드러워 지 는 느낌 ! 핸드크림 원래 좋 은 줄 은 알 았 는데 다른 향 을 썼 더니 또 다른 색다른 느낌 이 드 네요 . 
negative	볼 끝 이 뽀족 해서 발가락 에 물집 생김 뒷 꿈 치도 딱딱 하 게 되 어 있 어 새 구두 신 을 때 처럼 물집 잡혔 어요 신발 무게 가 좀 나가 요 . 
negative	더럽 게 느리 네 아무리 휴가철 이 라지만 뭔 배송 이 해 외직 구만 도 못 해 
positive	분홍색 보다 이게 좋 아요 . 겨울 이 라 그런지 몰라도 맘 에 들 어요 
negative	사 세 살 때 같이 구매 해 봤 어요 . . 역시 사조 는 맛 이 못 하 네요 . . 크기 도 훨씬 작 고 작 으니 살 도 별로 없 고 . . 사세 만 먹 겠 습니다 ~ 
positive	이번 특가 에 구입 했 습니다 배송 도 하루 만 에 오 고 제품 도 이상 없 네요 아직 써 보 진 않 았 지만 좋 은 느낌 입니다 
negative	? ? ? ? 
positive	저렴 하 고 여러 가지 모양 에 쓰 기 편하 네요 
negative	이렇게 발향 안니기 도 . ..... 코코 처음 구매 해 봤 는데 다신 안 살 듯 합니다 . 디 퓨 져 한두 번 쓰 는 것 도 아니 구 어떻게 해야 발향 잘 나 는 줄 도 아 는데 . . 이건 뭐 . ... 스틱 5 개 에 2 개 더 했 고 스틱 뒤집 어 놓 기 도 했는데도 이건 . .... 아직 양 한참 많이 남 았 는데 이거 어쩔까 요 ? ?? 
positive	전 해피콜 만 써요 . 만족 합니다 . 
negative	땅콩 볼 만큼 효과 는 없 어요 . 아쉽 네요 
positive	일단 제품 은 좋 은 걸 알 고 있 었 으니깐 요 ~~ 배송 두 빠르 고 좋 았 고 , 저렴 한 가격 에 배송 비 도 무료 자 나요 . . 강추 합니다 . 
negative	초등학생 이 색칠 한다고 해서 샀 는데 . 망했 어요 . 
positive	늘 쓰 던 거 ! 잘 받 았 습니다 
positive	직장 동료 들 과 대량 구매 했 어 욤 ~~ 간식 으로 넘 나 좋 아 욤 ㅋ 
positive	완전 딱 제 신발 이 네요 ^^ 쿠션 감 딱 좋 구요 보통 225 사면 너무 꼭 맞 는데 신발 의 신축성 이 좋 아서 넉넉 하 네요 가격 도 완전 착하 구요 여기 서 만 두 번 째 구매 인데 두 개 다 완전 만족 합니다 
positive	아직 써 보 진 않 았 는데 ~ 외형 은 굳 ~~~~ 
negative	색깔 이 너무 어둡 고 칙칙 해요 ㅠ 사진 은 밝 고 이쁜 색 인데 실물 은 때 탄 색깔 처럼 밉 네요 . 비싼 가격 에 사진 과 너무 달라 실망 스럽 지만 반품 귀찮 아서 그냥 쓰 렵니다 . 
negative	ㅆ턴것 . . 좋 아요 
negative	실망 , 스텐 코팅 이 벗겨져 있 고 나사 조이 고 푸 는 패드 라는 것 도 없 고 
positive	신랑 사 줬 는데 신발 사이즈 보다 한 치수 작 게 주문 하 라고 하 셔서 한 사이즈 작 게 주문 하 니 딱 맞 고 좋 대요 . 너무 갑갑 하 지 않 고 편하 대요 . 
positive	원래 3 배 가격 의 다른 제품 을 구매 하 려다 맘 바꾸 었 습니다 . 가 성비 가 좋 습니다 . 
positive	상품 도 배송 도 좋 았 어요 . 
negative	10 월 에 구매 하 여 일반 단독 세탁 하 여 사용 했 는데 어느 날 부터 바 닦 에 작 은 알갱이 들 이 떨어져 있 어 확인 해 보 니 카 페트 뒷면 미끄럼 방지 처리 엠 보 였 습니다 ! ! 이 상품 어떻게 해야 하 나요 ? 
negative	3 개 중 1 개 제품 불량 이 라 교환 요청 했 는데 . . 연락 도 안 되 고 그냥 포기 했 어요 . . 젤 비싼 거 였 는데 . .. 
negative	ㅐㅛ툐ㅔ툐ㅔ태ㅛㅌ새툐ㅐ탯티ㅛ티ㅗㅊ 
negative	깨져서 온다는 리뷰 가 있 어서 걱정 했 는데 깨 질 수 밖 에 없 게 택배 를 보내 네요 . 물건 상태 할인 이나 1 + 1 느낌 이 아니 고 그냥 처음 부터 싼 제품 입니다 뚜껑 안 닫치 고 바퀴 고정 도 안 되 고 . .. 그냥 파란색 박스 가 10 배 는 더 깔끔 하 고 이뻐요 
negative	괜찮 고 착용감 도 괜찮 지만 배송 이 늦 어요 
positive	가격 대비 좋 네요 . 
positive	저렴 하 게 좋 은 물건 을 잘 받 았 읍니다 . . 
negative	다른 고기 들 이랑 앞다리 보쌈 2 개 안심 2 개 시켰 는데 앞다리 보쌈 2 개 랑 불고기 용 2 개 가 왔 어요 불 고 깃 감 은 이미 뒷다리 로 구매 했 는데 아마 이것저것 종류 가 많 아서 실수 하 신 듯 휴일 에다가 반송 도 번거롭 고 해서 그냥 넘어가 는데 정신 챙기 고 일 합시다 장조림 만들 려고 산 건데 죈 장 다른 재료 는 다 준비 해 둔 터 라 집 근처 정육점 가 서 비싸 게 구매 해서 만들 었 어요 ㅉㅏ증납니다 
positive	상품 은 만족 하 는 데 음악 은 따로 구입 해야 했 네요 . 
